GammelID;NyID
25459;D138EC21-EA40-4D2F-9838-14DC36B7A09D
18310;338D0105-E297-47E9-9D23-14FCED724D04
26510;4CD4FCB6-496D-454D-ACEA-150F6521152D
23457;CFFADF49-1643-4E97-8671-151BEB96E46E
18510;396324EB-3D40-4D9F-B405-1526C50A3BAB
18457;02337989-0CCD-4ED1-9D01-1548F41AFDBC
19040;B131A91A-DBBC-467C-B9A3-154D9A8B9056
15252;A003BEAD-9D0B-42A2-A096-15539CBE1410
23225;2138953B-BAB7-4246-8269-1579699C6CD8
26489;94EF482C-0E43-4275-A8F0-157A6CCBFED3
20697;57723629-EACA-4CA7-9ADB-159F0F77D33C
22794;E49AF3B9-B984-45AF-B01D-15A8325AD733
18740;A5EA4B96-3D10-4327-B9EF-15AAA95FFF28
25141;656D2F89-7933-4C07-8BF3-15B5ADD500AA
26768;4229FC9E-EB25-4AA1-806E-15E83A4F56B6
18171;C02E8233-BCAD-4F5C-B73B-15F6221B25CC
24062;910FEEC5-4E85-4051-9594-15F90FE55903
18381;4DAE773C-50F4-4558-B3FA-04510C3932D0
20841;0C35CA16-139E-4CF3-9104-160276332DA5
18240;B3E6BE99-C0BD-4DD4-99E3-16333D73BBC5
18568;5FD26E3B-343E-477D-A598-16349F9F8023
23344;8605C206-9CD9-4305-AFF6-169282E274B5
19301;8BB6D6B3-B748-4507-8959-16A12C7B0F4F
18356;209DC72E-849B-4A87-A7B6-16AF2FBF49D9
26576;820CB562-C7EC-4F2E-827B-16AF667D384C
24229;7BD00D1A-6B25-480F-8E8C-16B7BD347090
20929;7C4FBB87-E6BC-4CB6-B35B-16CEA93970C5
25731;F5250473-94EA-4B1E-A590-16EA6EB8D2AC
18242;24C76AA5-8F56-481D-BAA9-16EBDEA35663
18830;FE234235-5462-4480-B86E-16F239DC2502
26460;3A4A6F31-C985-4C36-AC12-071AD160A056
26473;F84A3257-C8C6-43F0-9CF8-17262644C644
20766;2A8D9BA0-8190-418D-8FC4-172ED2EADFDA
17845;0E116313-C5A2-4E01-A7A7-173B15792C62
18296;C3DC56C2-B228-454D-BA84-1751DF939E35
24026;85E572A9-C90F-4A15-9432-1606EF8C2E1E
25653;AA2BECB0-A25B-4904-A11F-179FBBA7B543
20807;69074F85-2574-4C94-8AEF-17A8BA750608
18475;27FC1420-18FE-4604-AF43-17DF35FA04FB
19255;9CB36BA6-B63B-410C-9433-181A84C86628
26995;ADDF7C88-F71D-491F-9339-18216EBA49D9
19332;9205C78A-C07F-4320-AB81-183C8E255CD1
19895;8F53BD68-E331-410E-A51C-185021D5E1C0
26486;AEAD271D-E7E6-4911-BA81-186F9AFAB135
18260;13D97AAD-2940-40C3-82CD-187098F3B52C
23993;21FFCB12-EC4E-4689-8D97-18762479A3C1
28061;EFBE6791-A2BD-4083-A977-18967C392AB6
18090;01BED072-9202-429E-A6B1-189CD6E4466C
23488;DA3143C4-9528-445A-9613-18A30240885C
19640;9F14403B-9863-4F2E-9BF3-18AB749796C8
18472;C4297B60-5063-426E-A0D7-18AC2457EC5F
18822;3F87F647-24C8-43BB-AC32-18C41C07A56E
20250;F2135DF7-2721-47EA-9CCB-18E032C4596F
19601;A09C7855-C364-47C7-8AD4-18E9D3AFAFAA
20433;65EC1FF7-246F-4584-A920-18FBA9C9D1CC
18512;51F7E47D-4F91-43C7-AD83-190F61BA57B9
23125;26459A7B-7034-4E88-B507-1913B11F819E
19651;4A3F5ABA-7C51-4F7F-BE25-0C8B1209D7E5
28096;9A3FEF44-A1BC-4B8F-A2AB-0438FB79FB66
28026;2B7BF211-6E55-4ABF-96C5-198782808642
26120;A708EBD4-90DA-4931-98D6-19E2D65B4FC6
21321;F418C706-E49A-4B0E-8DFF-1A1372EE3701
17298;A5F8DC0B-33A3-4682-815F-1A14059B83CD
24778;65DA143B-03E4-4233-9C25-1A37D5675E7C
19887;6E2FF7C2-7ED9-4148-AF54-1A4FB9B9E15D
18126;684E3FCC-15F1-48A4-BF7D-1A61032693B8
26446;78BF40F5-D722-4D76-AAA9-1A64C3B25492
18794;24E20041-BE24-4EE9-93C3-1AAC6DA7A40A
14138;137446B2-EE6E-4ADE-934E-1ABA61274F49
18405;6B466934-8FDD-4688-9303-1ABAAC93FD6E
18914;A1BF8CB3-9401-4FFA-8D37-1AD68A8B66B0
19254;7536EF71-9F9D-45CA-B045-1ADBFB527790
22635;9E465489-7BDC-4EAA-812D-1AF45834A4C2
18314;51003D77-0E75-4DA8-9F44-1B31E9E4F793
19086;A04ABBB5-3FD8-483D-B469-1B771A76D15E
14045;B4D24637-AE7D-4B4B-ABA8-1B83FD0FACBC
26549;AC1A25FB-7059-4C07-94E6-1B865E250E85
25649;D1DA5237-F617-4614-93F4-1B86E3921140
18337;FBB2500B-BC5A-424F-B787-0F77393CA3DC
8112;79CB1996-D020-45C7-B3BF-1BCE44335E5B
20371;9365FAA2-F173-4A19-A32A-1BD7B5346FE9
26910;41A30AB1-385A-4A96-ACE7-1BE24A4E78B8
23054;22E417B1-53DA-47B2-A4A1-023088FCB71A
22004;5E9F02A1-A60F-4974-A9C8-1C02232BEBD5
22351;872CD6AC-D161-4844-B8C8-1C1F3429AC75
24080;D7FD9133-FFAC-4871-A630-1C2E9DE4224C
20640;2F82A24E-F2DF-4784-896E-1C3082EF275B
17032;E0136D72-A245-47E4-9DD3-12503C15FBF6
18716;1056936D-38BB-4189-AE9E-1C37B5D3A933
18241;29F0CA3C-42DD-43A2-B084-1547AF5CDAA3
26664;D1164438-93E3-4B91-85F2-1C49E6DAE989
19649;55240C5F-662D-4405-A369-1C4A2C6CC392
18653;44F3EEE0-40E0-4EEE-86AE-1C536281CDB1
26925;F5EC0582-AC2C-4B24-97C4-1C87EFB894E4
26746;A6DAF48F-58D4-448B-85CC-1CAF66EC38BE
28076;5CBAF411-6A17-4870-85CF-1CBBFF3486A6
19343;1317EF78-71E6-420C-91BF-1D0891CE8E70
25973;393786AE-3F5C-4ABE-B962-1D09E865F735
28142;41F75F78-0BDA-403A-B527-1D14C0E34F7E
13545;0BA2C2EC-292C-41B9-A825-1D3B54974622
26957;99767614-E8D6-499B-8F63-1D564F22217E
18257;CB548406-73A5-4F1C-B003-1DB12AB35C5E
18857;B84C484A-7B79-40FF-8DE1-1DB16AB71BC1
19262;501638D9-5B0F-426D-ABDC-1DC8A26E7CC8
28011;3605999F-C74B-4A71-B9F3-1DCFB652F0B0
19165;151B5192-D0D4-4BB7-9E61-0F72B51DB635
25448;DF2497CD-C93B-4727-A430-1DF557E9F76E
19197;F3BBB07A-7946-4CA3-B921-09A8218406C7
21942;DEFCC939-721E-42E2-90B2-1E325A45A922
18191;DC88E411-C585-4A80-BEEE-1E32DC723E91
18784;D1D5E5D5-E9CD-40BD-A5D4-1E56BD78EA78
18722;B328CEFA-A9BA-4AB7-AF72-1E8043319653
18803;643250A9-417F-4C65-99F8-1E86EF7BE970
19275;D3416D75-6012-4441-9AA5-1E8D65FF4B4B
18911;08132029-CD1B-4F59-9B89-1E8E0A0A3DBE
20345;D6BB8FE1-80FB-4FB3-BBD7-1E902A65AF1E
26714;5245EBE9-82E9-4305-BDDC-1EAF1B2F9C78
20118;03496D2C-2E25-4490-A37D-027DE7B643F6
20376;D410B30B-8F12-4943-90C5-1EBE2168E1E6
18349;A45D845F-D1B6-422A-8238-0154BD5859E8
26684;3BDEC9DF-C1FA-4BD3-950C-1EE53209373B
20945;4114979B-096C-4A34-9469-1EE70FB3A7F3
20924;B45EFDF0-7D63-4B4C-B0E7-1EEC34F9FBB4
19951;F73F8888-7A61-4DE9-A8A9-0A4B2C7387DB
26170;90945F8E-F91C-4A2C-9D73-1F10A1C747B2
12858;447CF4C7-DA45-4848-B106-1F2DB0F39DE0
25132;65248A36-D88E-4D1B-A455-1F4338123237
26859;BB73355C-06B1-4209-A066-1F4AF9894980
14134;D9A3CED2-06EB-4A9F-B2C1-1F592478A688
6696;6858A5B5-7B07-4B3C-9F60-1F88898DDBD1
18418;48B1BE45-E37E-4FC8-A906-1F99A5397D93
25297;D015BD05-9771-49DA-B697-1FA23E51F6A4
22641;A986AAB5-A711-4D21-973B-1FB40F259FB4
24181;3F7F2B80-09BA-49DD-A24A-1FC7748C5CC6
26944;576F7C67-F518-4D9C-B66C-1FD354067C18
25387;A95604CA-2F17-429A-AD24-1FFDC150EEB1
20889;190B8415-DDF7-4E4F-8BCD-200C236E9E10
21032;A98E25FF-3BC0-44D2-8CA3-17E32F2ADCBB
18854;ACF93CFD-3D85-4710-B046-204601F15E98
22908;B09F12F5-8CD8-4EDA-8693-13419C7C268B
18744;5D4DD32A-D17F-46C2-BC26-206E0191C769
28179;2217F110-6190-4417-8923-207C4D1DA13A
20031;D08FBB4D-15C3-42F8-B5D3-06146462DE6C
19010;30F0E5C7-8FD3-476F-BC2E-209582159BE4
26518;9CA8DF34-D9D3-4582-896F-209923C3E0FB
26543;494ECFE5-2B58-4F1F-8F63-209A685DF49D
13106;D88F0CC3-91AE-4560-8F1B-20B47B940E67
18444;62377B78-E845-4809-AC49-20B90CCDF2CA
18909;33D9F019-0BB6-4DFC-ADD8-20C328A41081
28083;CC94AE15-9288-4114-A7CF-20D24C1B3AC5
19671;C858ED87-1027-404F-9E26-003463256602
24813;5DE3AA87-192C-43B3-91AE-20F77EB4983F
20566;46E7795A-BF14-45BF-B9E1-210C83339B43
20015;DD043BF3-9541-454D-8865-1333F197461A
19384;B58746F6-268A-44A1-99FA-211A3DCBF303
25809;43B3B46F-BF78-4F39-A54A-212E7DB66415
18338;4B7D6B4C-C5A2-4BDD-904B-213B7595C9CE
26816;351CF4BE-7CAA-4F28-801B-2168C67E6D6B
19219;DAF8FDBA-0F1F-45FB-BA22-219920FE7894
24292;EAE45C0F-6C0C-4A4D-B200-21C095F27813
26775;A0500E6F-972E-4F0C-9C00-221F8CADC02B
18446;AACDAF2C-4A52-448A-B1B7-22293CCC2FB7
22114;4CBB7116-3CE3-46FA-A036-224048115E8B
24978;0681A1E4-41A4-4A54-8E0D-226482690DFD
20806;992CEBB8-5DF7-409C-BCAC-22679F500553
26795;03D0D401-F220-4E00-BC9C-227F4C1B9EDB
12911;D8F425C0-61D1-4530-A599-0EEF7E23B1A7
18421;D3ABBD62-188C-4427-B39B-2296F3051166
18188;9BE6D213-540F-4F24-8358-229DCA78C1CF
20283;0CEE42D0-62FE-4425-ADDE-229E8AC10B8F
23044;2533EACF-C906-4512-AAD2-0824F39E4D15
25886;63B51F48-5BD2-42B0-B97E-22BC94227ED9
26724;BF170832-F01F-43C7-91D2-22C604E12EB1
